Date,Bitcoin price,Waves price,Neo price,Ethereum price,Iota Price,Litecoin Price,Monero Price,Nem Price,Ethereum Classic Price,Numeraire Price,Omisego Price,Qtum Price,Ripple Price,Stratis Price,Bitcoin Cash Price,Bitconnect Price,Dash Price
20-Feb-18,11403.7,8.03,128.36,895.37,1.91,232.85,304.4,0.484397,38.47,23.84,18.4,31.11,1.09,9.13,1418.73,3.52,685.04
19-Feb-18,11225.3,8.1,137.47,943.87,2.09,223.06,316.49,0.529261,39.29,24.42,17.69,32.66,1.14,9.95,1534.77,3.95,728.73
18-Feb-18,10551.8,7.54,127.38,923.92,1.98,215.74,300.12,0.530407,34.88,20.43,16.66,31.24,1.12,9.26,1487.46,3.7,689.28
17-Feb-18,11112.7,7.84,136.75,974.12,2.2,229.47,325.67,0.59888,34.99,23.25,18.29,33.56,1.2,9.76,1551.39,4.31,742.16
16-Feb-18,10233.9,7.9,128.85,944.21,2.1,230.12,296.48,0.568887,35.03,21.25,18.17,33.02,1.14,9.56,1552.2,4.13,698.86
15-Feb-18,10166.4,8.07,123.29,936.98,2.13,225.43,303.25,0.561359,34.53,22.16,16.67,33.06,1.15,9.54,1375.81,4.04,703.86
14-Feb-18,9494.63,6.42,122.52,923.56,2.03,213.36,276.66,0.570005,35.04,22.1,15.66,32.55,1.14,9.36,1362.27,3.73,678.98
13-Feb-18,8598.31,5.6,111.17,845.26,1.81,159.55,234.69,0.533186,33.96,20.18,12.99,30.11,1.03,7.95,1231.98,3.03,595.47
12-Feb-18,8926.57,5.72,113.25,868.71,1.87,161.57,247.57,0.557894,29.88,21.98,12.84,30.13,1.08,7.9,1283.91,3.01,620.56
11-Feb-18,8129.97,5.45,103.4,814.66,1.7,148.99,229.49,0.52864,24.13,18.31,11.86,27.48,1,6.99,1217.64,2.25,580.02
10-Feb-18,8621.9,5.72,110.63,860.41,1.86,155.59,250.03,0.590511,24.52,19.39,12.51,30.27,1.07,7.86,1257.31,2.39,634.1
09-Feb-18,8736.98,6.04,117.57,883.87,1.96,163.95,260.43,0.590486,26,16.16,13.2,31.16,0.954428,8.21,1312.11,2.19,637.82
08-Feb-18,8265.59,5.58,112.43,817.81,1.78,149.47,247.22,0.543094,21.79,15.53,11.89,26.48,0.805263,7.35,1284.56,2.34,605
07-Feb-18,7621.3,4.97,102.5,757.07,1.6,138.2,207.28,0.536718,18.16,15.84,10.9,21.78,0.723895,6.49,957.96,2.46,521.99
06-Feb-18,7754,5.06,105.95,793.12,1.62,142.99,212.29,0.5842,19.39,15.15,11.37,24.05,0.776393,6.86,974.52,5.58,528.5
05-Feb-18,6955.27,4.54,82.37,697.95,1.45,125.33,179.49,0.449672,16.53,13.35,9.27,20.54,0.691799,6.09,887.41,4.29,451.43
04-Feb-18,8277.01,5.74,107.45,834.68,1.74,148.03,221.05,0.55087,21.04,15.8,12.06,26.19,0.815703,7.99,1165.38,5.54,549.96
03-Feb-18,9174.91,6.63,122.97,964.02,1.99,160.25,251.59,0.628795,24.2,19.95,14.05,29.93,0.924043,9.66,1272.5,6.51,637.37
02-Feb-18,8830.75,6.2,120.13,915.78,1.81,131.38,235.63,0.582652,23.07,17.77,13.25,30.26,0.884784,9.33,1191.14,6.69,586.88
01-Feb-18,9170.54,6.67,126,1036.79,1.91,142.3,240.97,0.618265,24.97,19.01,13.99,35.68,0.96253,10.15,1274.35,8.89,617.04
31-Jan-18,10221.1,7.68,145.76,1118.31,2.31,163.35,272.89,0.779857,28.76,21.6,15.74,42.12,1.16,12.29,1486.89,8.73,697.46
30-Jan-18,10106.3,7.61,146.28,1071.13,2.22,165.28,274.02,0.776491,27.13,22.64,14.92,37.33,1.14,11.97,1470.55,6.01,676.91
29-Jan-18,11296.4,8.71,168.14,1182.36,2.58,181.66,316.63,0.935431,31.71,26.88,16.91,43.41,1.32,14.82,1657.14,7.01,767.69
28-Jan-18,11786.3,9.2,152.16,1246.01,2.52,193.87,332.17,1.03,32.9,29.65,17.09,43.76,1.4,14.64,1746.25,8.32,812.24
27-Jan-18,11440.7,9.11,140.2,1107.07,2.45,180.89,321.36,1.06,29.49,28.68,15.98,39.58,1.22,14.42,1628.63,10.53,773.84
26-Jan-18,11171.4,8.96,137.89,1055.17,2.37,176.73,323.69,0.839974,28.8,26.59,16.58,39.7,1.22,13.37,1603.9,11.18,782.41
25-Jan-18,11259.4,9.06,138,1056.03,2.37,180.27,317.1,0.9491,29.19,27.87,17.96,40.72,1.31,12.68,1642.12,12.59,795.65
24-Jan-18,11359.4,8.81,136.41,1058.78,2.43,179.99,317.4,0.96375,29.6,28.27,17.85,40.51,1.36,12.64,1639.13,13.26,775.11
23-Jan-18,10868.4,8.2,121.6,986.23,2.5,177.81,308.46,0.942383,28.37,27.12,16.05,39.15,1.34,12.46,1621.46,16.05,757.34
22-Jan-18,10931.4,8.3,123.66,1003.26,2.47,180.01,315.9,0.991465,29.26,27.4,15.66,39.97,1.36,11.73,1621.92,16.76,763.2
21-Jan-18,11600.1,8.27,131.09,1049.58,2.77,190.42,345.08,1.07,30.32,27.54,16.97,42.82,1.38,13.29,1776.64,17.86,818.27
20-Jan-18,12899.2,9.6,149.94,1155.15,3,211.02,383.79,1.21,35.01,34.45,19.71,51.26,1.58,16.1,2032.12,21.81,926.12
19-Jan-18,11607.4,8.78,139.5,1039.1,2.7,192.96,364.62,1.1,31.7,33.52,18.43,39.19,1.55,14.84,1769.62,29.11,846.16
18-Jan-18,11474.9,8.6,142.66,1036.28,2.75,192.84,316.47,1.08,30.19,32.91,17.73,37.37,1.6,14.59,1756.75,37.68,835.49
17-Jan-18,11188.6,8.09,141.37,1014.25,2.72,186.52,319.19,1.02,29.12,28.58,18.06,36.47,1.31,14.74,1748.05,22.48,793.57
16-Jan-18,11490.5,8.39,145.3,1053.69,2.6,188.33,320.04,1.03,28.46,28.97,17.38,36.03,1.18,14.94,1772.07,19.28,759.62
15-Jan-18,13819.8,10.77,187.41,1291.92,3.48,232.77,414.57,1.39,40.5,39.06,22.46,52.58,1.68,20.81,2401.54,256.07,939.19
14-Jan-18,13772,11.09,170.42,1366.77,3.74,238.68,399.52,1.39,42.96,46.15,23.83,54.08,1.86,19.93,2553.32,293.36,1014.07
13-Jan-18,14360.2,11.83,140.62,1396.42,3.94,259.19,420.05,1.51,42.39,52.16,25.72,54.7,2.02,19.96,2685.29,318.02,1100.26
12-Jan-18,13980.6,11.34,124.47,1273.2,3.69,236.86,394.78,1.44,36.4,44.02,22.84,50.41,2.04,18.69,2620.99,322.98,1054.87
11-Jan-18,13405.8,10.71,108.3,1154.93,3.37,229.37,355.59,1.31,32.79,41.8,21.66,45.75,1.95,16.09,2462.61,302.19,1007.88
10-Jan-18,14973.3,12.74,122.99,1255.82,3.78,250.52,407.74,1.45,36.95,49,23.35,54.08,1.97,19.24,2895.38,327.27,1106.36
09-Jan-18,14595.4,12.99,126.94,1299.74,3.54,247.04,413.33,1.54,38.32,45.17,25.29,53.21,2.1,19.53,2391.56,353.23,1111.86
08-Jan-18,15170.1,13.63,102.38,1148.53,3.85,255.76,405.07,1.65,34.19,48.65,23.89,55.98,2.46,21.75,2421.47,361.85,1087.75
07-Jan-18,16477.6,12.95,102.43,1153.17,4.07,288.45,459.33,1.84,40.79,41.86,24.41,85.77,3.38,17.05,2786.88,376.96,1285.43
06-Jan-18,17527,12.86,100.86,1041.68,3.94,296.45,452.77,1.65,38.42,32.35,19.31,94.67,3.09,16.19,2786.65,449.47,1265.03
05-Jan-18,17429.5,12.06,95.28,997.72,3.75,249.27,384.94,1.59,36.2,31.55,18.69,62.7,3.05,15.19,2584.48,402.82,1152.41
04-Jan-18,15599.2,12.54,99.11,980.92,4.08,241.37,403.05,1.64,36.32,37.48,19.93,57.47,3.2,16.06,2430.18,428.53,1229.79
03-Jan-18,15201,12.99,105.56,962.72,4.13,245.37,412.06,1.79,34.86,37.99,20.54,59.09,3.11,16.96,2608.69,447.53,1170.74
02-Jan-18,14982.1,13.35,90.33,884.44,4,255.68,383.42,1.16,34.92,37.62,20.3,60.72,2.48,16.08,2711,428.6,1217.72
01-Jan-18,13657.2,12.57,78.82,772.64,3.97,229.03,358.99,1.04,34.17,39.87,19.33,60.88,2.39,15.7,2432.54,385.5,1053.98
31-Dec-17,14156.4,12.6,75.96,756.73,3.55,232.1,349.03,1.03,28,32.97,19.89,62.4,2.3,14.03,2533.01,418.96,1051.68
30-Dec-17,12952.2,11.81,72.4,717.26,3.34,218.96,330.8,0.926883,26.92,28.77,16.57,60.49,2.16,13,2392.41,384.56,1011.47
29-Dec-17,14656.2,13.64,73.9,753.59,3.69,245.5,377.37,1.06,30.03,33.16,16.02,58.71,2.21,15.15,2779.95,463.31,1147.95
28-Dec-17,14606.5,12.71,65.43,737.02,3.68,249.93,378.9,0.909741,29.53,34.2,15.09,56.23,1.43,14.22,2566.64,409.57,1160.57
27-Dec-17,15838.5,13.58,66.88,762.84,3.74,272.17,421.85,0.944464,32.14,34.53,15.04,54.11,1.4,13.84,2889.52,421.6,1189.89
26-Dec-17,16099.8,14.2,65.52,773.84,3.8,286.5,381.54,0.98838,32.9,32.02,15.24,55.95,1.19,14.92,3108.89,397.87,1222.83
25-Dec-17,14026.6,14.28,66.32,765.83,3.5,273.39,360.78,1.01,32.35,34.46,15.64,58.09,1.12,15.3,2954.69,220.01,1175.89
24-Dec-17,13925.8,13.81,59.7,694.15,3.48,275.98,337.06,1.04,30.78,27.53,14.35,53.64,1.04,14.29,2903.12,241.63,1184.69
23-Dec-17,14699.2,14.27,58.9,719.39,3.61,288.27,382.04,0.927166,32.73,26.01,14.41,57.26,1.17,13.24,3257.08,288.51,1275.5
22-Dec-17,13831.8,12.52,55.57,674.86,3.45,264.93,346.11,0.816177,30.96,23.06,12.88,49.48,1.14,9.92,2696.69,289.79,1179.01
21-Dec-17,15802.9,16.03,71.37,821.06,5.03,317.46,417.98,0.998102,42.1,29.76,17.12,62.23,1.19,12.93,3267.17,340.55,1434.82
20-Dec-17,16624.6,15.21,75.62,819.09,5.09,314.62,469.2,0.918996,44.05,27.22,17.79,63.64,0.775964,11.19,3923.07,362.78,1550.85
19-Dec-17,17776.7,15.89,70.81,826.82,5.37,350.25,377.24,0.942962,40.27,27.53,18.14,67.75,0.791257,11.99,2805.89,387.42,1186.63
18-Dec-17,19114.2,15.61,77.22,794.64,4.24,358.34,381.51,0.846193,39.4,28.88,18.5,51.85,0.778407,12.67,2196.64,430.04,1167.12
17-Dec-17,19140.8,13.54,68.11,719.98,3.93,318.72,351.37,0.687827,34.79,26.06,15.62,29.62,0.728366,11.26,1862.88,427.71,1105.92
16-Dec-17,19497.4,13.4,49.81,696.21,3.63,298.97,327.32,0.657999,34.78,23.96,14.27,29,0.758642,10.81,1801.88,457.47,1001.51
15-Dec-17,17706.9,13.09,47.99,684.45,3.9,299.78,312.32,0.592682,32.09,23.26,11.72,30.54,0.756181,9.89,1815.43,396.08,900.52
14-Dec-17,16564,13.64,50.62,695.82,3.78,279.33,325.21,0.610045,31.96,22.72,11.44,20.48,0.864263,9.78,1966.14,373.44,941.11
13-Dec-17,16408.2,13.65,44.81,702.77,4.09,302.6,305.75,0.523858,29.72,23.06,10.71,17.31,0.471063,9.54,1607.65,366.3,886.88
12-Dec-17,17415.4,14.86,40.41,651.43,4.72,316.16,308.07,0.534018,30.32,23.77,10.38,14.76,0.373541,10.16,1615.03,387.75,932.03
11-Dec-17,16936.8,11.22,35.88,515.14,4.27,214.2,279.67,0.49053,27.64,23.09,9.01,13.55,0.251691,10.73,1423.38,379.63,765.4
10-Dec-17,15455.4,9.76,33.31,441.72,4.13,148.66,245.33,0.393966,26.51,22.53,7.95,11.05,0.237333,9.2,1323.07,374.21,688.67
09-Dec-17,15178.2,8.72,35.71,473.5,4.68,155.24,262.53,0.445482,29.09,23.6,8.58,12.08,0.244708,9.16,1410.06,373.26,723.61
08-Dec-17,16569.4,8.4,36.27,456.03,5.01,124.85,276.74,0.639449,30.05,20.91,8.45,12.79,0.252125,9.02,1464.13,409.73,726.67
07-Dec-17,17899.7,8.52,34.86,434.41,4.14,98.29,280.86,0.236283,26.82,21.06,7.85,12.56,0.222823,8.84,1330.93,447.18,697.9
06-Dec-17,14291.5,8.43,35.16,428.59,4.36,100.35,278.69,0.270295,27.86,21.04,8.64,11.96,0.232544,7.56,1430.1,369.24,700.07
05-Dec-17,11916.7,7.43,38.82,463.28,3.84,102.4,269.48,0.301329,30.39,25.78,10.08,13.08,0.246101,7.46,1501.85,331.74,756.36
04-Dec-17,11657.2,6.69,42.17,470.2,2.76,104.24,210.24,0.285884,30.4,28.07,10.51,13.62,0.253571,7.48,1576.92,330.67,774.01
03-Dec-17,11323.2,6.2,36.62,465.85,1.88,101.26,200.05,0.275915,30.46,26.44,9.43,13.15,0.252558,6.12,1559.93,311.99,768.88
02-Dec-17,11074.6,6.11,35.07,463.45,1.44,100.28,203.03,0.252322,30.8,28.06,9.31,13,0.255492,5.91,1434.98,319.24,778.43
01-Dec-17,10975.6,5.8,35.84,466.54,1.45,99,190.94,0.239571,31.2,31.17,8.9,13.16,0.255699,5.65,1462.68,322.74,797.53
30-Nov-17,10233.6,4.88,32.96,447.11,1.33,88.33,180.14,0.226677,28.19,28.74,8.13,12.95,0.250878,5.36,1389.78,285.46,786.93
29-Nov-17,9888.61,5.17,32.28,427.52,1.25,85.57,168.15,0.218286,25.42,18.58,7.95,12.45,0.243064,4.82,1359.71,269.33,677.39
28-Nov-17,10058.8,5.93,38.08,472.9,1.5,96.03,203.21,0.248682,33.98,15.27,9.39,15.49,0.299152,6.47,1546.18,286.04,626.42
27-Nov-17,9818.35,5.65,40.13,480.36,1.04,91.6,173.39,0.226282,25.75,15.7,9.49,14.79,0.253927,5.38,1622.57,300.48,632.3
26-Nov-17,9330.55,5.68,38.44,471.33,0.841932,85.93,163.37,0.213886,22.22,15.87,8.49,14.79,0.248818,4.56,1735.66,299.79,621.62
25-Nov-17,8790.92,5.35,38.13,466.28,0.806117,88.82,168.44,0.218506,21.71,15.03,8.72,14.49,0.252393,4.79,1571.27,304.7,643.57
24-Nov-17,8253.69,5.23,34.79,474.91,0.786914,77.97,160.03,0.209109,21.45,13.24,7.61,14.43,0.244642,4.25,1648.51,297.26,566.63
23-Nov-17,8038.77,5.19,34.9,410.17,0.793487,73.22,158.61,0.201437,18.23,12.92,7.72,13.95,0.242402,4,1683.81,289.76,566.68
22-Nov-17,8253.55,5.29,35.86,380.65,0.89957,71.89,165.95,0.203891,17.99,12.67,7.94,14.2,0.238859,3.73,1303.31,299.33,578.85
21-Nov-17,8071.26,5.19,34.36,360.4,0.888499,70.03,141.74,0.202712,17.8,11.73,7.65,14.15,0.233271,3.46,1176.97,294.1,494.21
20-Nov-17,8200.64,5.27,35.64,366.73,0.966548,72.25,135.76,0.213041,18.39,11.34,8.03,14.77,0.238759,3.48,1236.01,296.51,486.54
19-Nov-17,8036.49,5.12,39.75,354.39,0.864638,71.59,129.48,0.201947,17.92,11.69,7.82,14.03,0.231016,3.46,1172.05,292.65,442.31
18-Nov-17,7790.15,5.3,42.74,347.61,0.823032,69.64,130.8,0.196271,17.72,10.84,7.95,14.02,0.228627,3.5,1254.53,294.92,454.74
17-Nov-17,7708.99,4.78,40.5,332.39,0.792462,67.57,126.7,0.192635,17.24,10.86,7.58,13.37,0.226581,3.36,1185.48,297.02,424.98
16-Nov-17,7871.69,4.76,28.7,330.92,0.823941,71.06,120.31,0.196787,16.88,11.32,7.16,12.89,0.227107,3.31,900.78,303.01,418.18
15-Nov-17,7315.54,5.05,29.35,333.36,0.785823,63.82,121.37,0.193879,17.55,12.14,7.72,11.72,0.212956,3.73,1212.4,273.13,424.41
14-Nov-17,6635.75,5.03,29.73,337.63,0.610332,62.68,122.35,0.194469,17.87,11.44,7.84,11.6,0.209825,3.61,1273.53,255.38,427.54
13-Nov-17,6559.49,4.4,28.4,316.72,0.591634,61.4,123.4,0.192662,16.11,10.96,7.57,11.42,0.203442,3.22,1353.99,251.9,427.37
12-Nov-17,5950.07,3.7,26.96,307.91,0.593716,59.01,123.86,0.180406,15.18,9.28,6.59,11.11,0.197339,2.88,1388.86,218,536.12
11-Nov-17,6357.6,4.12,28.53,314.68,0.621817,62.3,119.62,0.192428,19.42,11.05,7.3,11.65,0.21043,3.3,1340.45,241.58,346.06
10-Nov-17,6618.14,4.24,28.18,299.25,0.504601,59.26,105.59,0.192903,14.6,10.57,7.01,11.29,0.206483,3.2,1007.42,253.59,329.57
09-Nov-17,7143.58,4.91,31.9,320.88,0.535435,64.27,120.78,0.220927,14.21,11.95,8.03,11.94,0.217488,3.75,654.3,273.57,326.01
08-Nov-17,7459.69,4.5,30.67,309.07,0.475925,62.57,113.31,0.194292,14.02,11.43,7.7,11.91,0.217437,3.53,622.46,285.47,316.33
07-Nov-17,7144.38,3.69,26.23,294.66,0.383096,61.3,99.76,0.180246,13.92,10.6,6.33,11.21,0.210354,3.02,616.3,271.27,293.38
06-Nov-17,7022.76,3.52,26.32,298.89,0.373939,55.17,102.92,0.186642,14.33,10.78,6.48,10.44,0.20599,3.01,602.65,259.85,275.68
05-Nov-17,7407.41,3.45,26.38,296.26,0.350084,54.75,86.35,0.180309,13.24,10.95,6.29,10.13,0.202055,3.04,630.7,276.28,273.17
04-Nov-17,7379.95,3.62,26.49,300.47,0.368643,55.04,87.3,0.170845,11.89,11.47,6.45,10.05,0.20375,2.99,620.45,278.66,274.68
03-Nov-17,7207.76,3.68,26.82,305.71,0.393126,56.18,87.99,0.171728,12.66,12.48,6.73,10.38,0.208133,3.13,625.32,271.12,278.59
02-Nov-17,7078.5,3.19,24.5,287.43,0.366056,54.74,83.76,0.166887,10.24,9.76,6.23,9.8,0.205861,2.88,587.22,263.27,265.31
01-Nov-17,6767.31,2.89,26.86,291.69,0.36392,53.18,85.72,0.166645,10.26,10.44,6.05,9.93,0.194124,3.08,531.83,250.93,271.56
31-Oct-17,6468.4,3.24,28.47,305.88,0.390915,55.75,87.64,0.186771,10.62,11.66,6.84,10.45,0.200558,3.36,439.05,239.52,279.15
30-Oct-17,6130.53,3.48,28.79,307.75,0.409046,56.39,88.84,0.200415,10.87,12.91,7.25,10.39,0.202711,3.82,448.23,228.12,285.94
29-Oct-17,6153.85,3.54,27.76,305.09,0.40372,57.11,88.65,0.201337,10.86,11.46,7.3,10.42,0.202785,4.04,451.92,227.1,283.93
28-Oct-17,5753.09,3.46,27.35,296.3,0.395483,54.69,86.31,0.197236,10.55,12.25,7.18,10.21,0.201835,4.29,423.35,211.84,275.69
27-Oct-17,5780.9,3.54,28.76,297.42,0.423355,55.33,86.75,0.19794,10.38,12.16,7.46,10.3,0.202785,4.4,367.57,212.55,280.48
26-Oct-17,5904.83,3.62,28.33,296.53,0.417107,55.74,88.58,0.199005,10.5,12.07,7.65,10.57,0.203628,4.39,338.2,216.59,286.13
25-Oct-17,5750.8,3.7,28.54,297.93,0.443448,56.49,88.13,0.206495,10.63,12.6,7.62,10.65,0.204604,4.92,332.13,206.32,289.14
24-Oct-17,5526.64,3.76,30.15,298.33,0.453682,55.96,88.4,0.212616,10.6,13.12,8.13,10.76,0.206644,4,326.89,193.7,293.2
23-Oct-17,5930.32,3.67,27.51,286.95,0.386487,54.92,85.21,0.199053,10.28,11.75,7.61,9.96,0.196928,3.38,315.6,198.57,284.23
22-Oct-17,6008.42,3.58,28.79,295.45,0.392542,56.81,86.58,0.211949,10.83,12,7.67,10.63,0.204177,3.15,331.66,205.04,275.7
21-Oct-17,6031.6,3.58,27.13,300.19,0.393045,58.2,88.12,0.212676,10.92,12.74,7.37,10.91,0.211016,3.02,323.36,210.4,277.86
20-Oct-17,6011.45,3.66,27.75,304.01,0.401913,60.33,90.54,0.215947,11.22,14.14,7.31,11.3,0.210549,2.96,327.44,213.46,289.19
19-Oct-17,5708.52,3.89,28.66,308.09,0.433388,59.74,88.62,0.220531,11.34,14.46,7.92,12.07,0.21515,3.09,330.81,199.79,295.47
18-Oct-17,5590.69,4.04,29.67,314.32,0.454575,60.73,89.54,0.220316,11.53,14.47,7.84,11.49,0.21852,3.22,339.17,195.38,297.26
17-Oct-17,5605.51,3.92,31.4,317.08,0.468463,59.48,91.28,0.218207,11.92,13.72,7.99,12.05,0.232064,3.06,371.73,193.95,299.88
16-Oct-17,5725.59,4.02,28.53,333.38,0.450655,64.62,95.9,0.223181,11.89,12.17,7.85,11.49,0.256232,2.98,313.64,199.63,302.21
15-Oct-17,5678.19,3.8,27.73,336.6,0.438429,65.47,94.87,0.2073,11.95,10.89,7.97,10.44,0.263983,3.01,314.95,193.03,309.51
14-Oct-17,5831.79,4,27.8,339.63,0.457837,63.95,100.23,0.210581,12.26,11.37,8.03,10.63,0.25732,2.85,321.96,199.74,316.69
13-Oct-17,5647.21,3.97,29.35,338.76,0.441595,59.43,95.13,0.211569,12.18,11.81,8.3,11.25,0.260489,3.14,321.46,196.72,310.38
12-Oct-17,5446.91,3.69,28.18,304.14,0.412417,60.11,87.09,0.206147,11.96,12.1,8.2,11.29,0.248414,3.12,313.21,188.09,291.91
11-Oct-17,4826.48,4.18,29.96,303.46,0.481464,50.89,87.42,0.214811,11.49,12.36,9.26,12.13,0.264439,3.51,314.9,166.59,298.4
10-Oct-17,4781.99,4.12,29.31,299.87,0.477576,50.72,86.82,0.209909,11.54,11.48,8.09,12.08,0.260733,3.4,321.59,161.25,291.27
09-Oct-17,4772.02,4.13,29.1,297.39,0.469438,50.16,85.49,0.194931,11.5,11.55,7.5,12.07,0.251825,3.35,314.16,158.66,283.67
08-Oct-17,4610.48,4.44,32.07,308.61,0.500032,53.14,89.77,0.194807,12.12,12.1,7.7,11.14,0.279944,3.51,342.21,148.31,302.48
07-Oct-17,4426.89,5.02,36.14,311.12,0.538529,52.58,91.7,0.212189,12.28,14.87,8.54,11.94,0.23861,3.92,360.78,144.15,310.49
06-Oct-17,4370.81,4.97,33.52,308.59,0.503448,52.12,91.19,0.211324,12.34,14.64,8.66,11.69,0.234039,3.69,363.01,141.86,306.88
05-Oct-17,4328.41,4.97,32.28,295.86,0.540915,51.67,91.86,0.211072,11.95,14.22,8.8,11.86,0.237016,3.56,355.75,138.96,305.4
04-Oct-17,4229.36,4.91,31.16,292.66,0.546982,51.4,90.41,0.218456,11.97,14.11,8.66,11.63,0.214774,3.64,358.45,135.09,305.46
03-Oct-17,4317.48,4.73,33.61,292.46,0.561712,52.35,92.96,0.22274,12.41,13.81,9.24,12.12,0.203318,3.81,404.18,136.58,296.24
02-Oct-17,4409.32,4.85,36.74,297.48,0.575398,53.38,91.54,0.231441,12.44,14.79,9.2,11.88,0.202676,3.91,421.19,139.08,308.69
01-Oct-17,4403.74,4.97,35.72,302.34,0.610183,54.54,93.22,0.24618,12.74,16.36,9.82,12.34,0.206532,4.13,415.15,139.33,315.8
30-Sep-17,4338.71,5.04,34.21,301.46,0.620822,55.14,95.76,0.235162,12.98,14.56,10.12,11.59,0.197529,4.44,432.63,136.16,327.14
29-Sep-17,4163.07,4.93,28.64,291.47,0.584418,52.62,94.5,0.237538,12.52,14.73,9.75,9.77,0.193606,4.47,436.77,130.11,327.7
28-Sep-17,4174.73,4.78,29.76,299.15,0.595896,54.09,97.23,0.238268,12.73,15.42,10.49,9.93,0.196131,4.79,447.81,131.26,338.25
27-Sep-17,4200.67,5.17,31.79,306.47,0.551005,56.28,101.04,0.243301,12.65,16.91,10.34,9.9,0.203299,4.77,457.31,126.31,346.43
26-Sep-17,3892.35,4.79,26.38,287.44,0.515205,51.55,93.13,0.228646,11.24,15.15,9.76,9.34,0.186119,4.39,441.83,117.76,339.1
25-Sep-17,3926.07,4.23,26.02,292.33,0.556207,51.58,93.64,0.232506,10.86,15.34,10,9.36,0.181487,4.25,445.8,117.5,345.09
24-Sep-17,3682.84,3.97,19.79,282.48,0.521379,47.62,89.5,0.216154,10.44,15.53,8.66,8.04,0.175787,3.97,421.03,110.11,331.85
23-Sep-17,3792.4,3.97,20.18,286.17,0.541796,49.27,91.85,0.222205,10.61,13.73,9.03,8.11,0.177882,4.23,428.5,113.17,350.79
22-Sep-17,3630.7,3.77,18.69,264.31,0.50601,48.09,88.17,0.210635,10.26,13.16,8.65,7.68,0.17351,3.93,415.09,109.69,346.58
21-Sep-17,3631.04,3.64,17.45,258.58,0.500724,46.61,86.24,0.210871,10.07,13.17,8.12,7.38,0.171754,4.03,416.26,108.73,330.05
20-Sep-17,3905.95,4.07,19.75,283.74,0.566627,51.73,95.57,0.231746,11.25,15.22,9.11,8.79,0.182078,4.75,476.05,117.25,342.43
19-Sep-17,3924.97,4.16,19.94,282.8,0.565168,52.84,97.72,0.237664,11.48,15.6,9.92,8.91,0.184041,4.85,527.88,117.67,324.26
18-Sep-17,4065.2,4.34,21.22,293.5,0.606233,55.53,100.57,0.248516,11.79,16.96,10.98,9.62,0.189768,5.37,479.32,122,333
17-Sep-17,3582.88,3.64,19.86,251.75,0.497046,48.49,93.74,0.204067,10.02,16.59,9.87,8.27,0.178393,4.44,419.86,106.84,313.84
16-Sep-17,3625.04,3.76,20.76,246.52,0.487239,48.26,95.29,0.207831,9.93,15.54,9.93,8.25,0.179082,4.39,440.22,109.85,298.86
15-Sep-17,3637.52,3.78,18.74,250.46,0.48051,48.21,99.85,0.211752,10.24,17.07,9.95,8.47,0.181358,4.62,424.02,111.22,284.36
14-Sep-17,3154.95,3.09,15.69,213.91,0.445019,41.58,83.04,0.164254,9.13,13.43,8.08,7.6,0.164167,3.78,367.04,96.71,236.24
13-Sep-17,3882.59,3.95,20.06,277.11,0.55682,61.73,111.33,0.233825,14.11,17.12,10.61,11.94,0.200778,5.01,503.61,115.97,301.29
12-Sep-17,4130.81,4.38,20.97,291.46,0.591949,64.23,111.89,0.249074,14.44,19.09,11.59,13.51,0.209303,5.53,510.41,123.5,325.97
11-Sep-17,4161.27,4.35,21.88,294.53,0.558273,66.04,112.75,0.252026,14.61,18.98,11.33,14.28,0.214441,5.6,537.81,125.7,318.4
10-Sep-17,4122.94,4.41,22.75,288.75,0.495607,61.61,112.33,0.256975,13.66,21.24,11.4,12.78,0.213031,5.86,537.07,122.92,320.11
09-Sep-17,4226.06,4.46,21.96,294.4,0.560809,66.01,116.27,0.267264,14.89,22.97,12.22,13.32,0.209995,5.76,547.47,130.05,323.14
08-Sep-17,4228.75,4.5,24.86,296.5,0.540475,67.79,118.04,0.268641,15.2,19.13,11.45,13.5,0.211518,5.71,583.1,128.29,333.21
07-Sep-17,4599.88,4.98,30.78,329.43,0.645758,78.48,120.84,0.293376,17.81,21.53,12.87,14.74,0.22364,6.17,652.86,137.61,343.91
06-Sep-17,4597.12,5.16,21.36,334.34,0.741663,80.11,121.63,0.301941,19.02,22.38,11.64,11.4,0.226186,6.22,638.18,136.18,347.17
05-Sep-17,4376.53,4.98,22.8,312.99,0.613085,71.29,118.82,0.286227,16.58,21.53,10.98,11.71,0.215189,6.03,541.71,129.42,327.23
04-Sep-17,4236.31,4.66,21.83,295.17,0.566472,65.21,106.17,0.27322,15.84,20.74,8.78,10.98,0.204968,5.77,517.24,114.13,316.13
03-Sep-17,4582.96,5.2,30.32,347.48,0.743968,76.84,126.01,0.307264,18.57,26.9,10.57,15.29,0.228811,6.59,607.43,130.99,356.39
02-Sep-17,4578.77,5.23,31.72,348.98,0.695547,79.02,124.8,0.295884,20.08,27.24,10.8,16.39,0.226669,6.34,575.9,131.33,350.17
01-Sep-17,4892.01,5.74,32.01,387.74,0.807778,86.04,141.2,0.33231,21.94,32.45,11.97,18.26,0.248479,7.25,622.17,140.97,393.35
31-Aug-17,4703.39,5.94,33.16,383.04,0.842424,71.06,140.41,0.337213,16.38,35.62,11.74,17.3,0.25563,7.28,588.17,135.63,378.32
