Rank,Name,Symbol,Market_Cap,Price,circulating_supply,name,Volume_24h,Precent_1h,Precent_24h,Precent_7d,precent_1h,precent_24h,precent_7d,100,Size
2856,Compound Wrapped BTC,CWBTC,0,320.86,? CWB,CWBTC,31355,0.0031,-0.0092,0.0284,0.31,-0.92,2.84,100,small
2857,bitCEO,BCEO,0,0.18,? BC,BCEO,31356,0.0026,-0.0272,-0.0132,0.26,-2.72,-1.32,100,small
2858,Sashimi,SASHIMI,0,0.03,? SASHIMI ,SASHIMI,30884,0.0001,0.025,-0.0272,0.01,2.5,-2.72,100,small
2859,intexcoin,INTX,0,0,? IN,INTX,30487,-0.0772,-0.0859,-0.336,-7.72,-8.59,-33.6,100,small
2860,NanTrade,NAN,0,0.61,? N,NAN,30446,0.0044,-0.0103,-0.4469,0.44,-1.03,-44.69,100,small
2861,CryptoWater,C2O,0,1.18,? C2,C2O,25239,-0.0004,-0.0001,0.0245,-0.04,-0.01,2.45,100,small
2862,UniCrypt,UNCX,0,40.61,? UN,UNCX,30087,0.0042,-0.0088,0,0.42,-0.88,0,100,small
2863,ESR Coin,ESRC,0,0.25,? ES,ESRC,27096,0.2683,-0.0149,0.1954,26.83,-1.49,19.54,100,small
2864,gAsp,GASP,0,0.18,? GA,GASP,29276,-0.0019,-0.0245,0,-0.19,-2.45,0,100,small
2865,Misbloc,MSB,0,0.06,? M,MSB,28924,-0.0043,-0.1332,-0.0018,-0.43,-13.32,-0.18,100,small
2866,BonezYard,BNZ,0,0.09,? B,BNZ,29219,-0.0026,-0.0021,-0.004,-0.26,-0.21,-0.4,100,small
2867,Multiplier,MXX,0,0.01,? M,MXX,29449,-0.0318,0.0225,-0.1208,-3.18,2.25,-12.08,100,small
2868,ZYX,ZYX,0,0.05,? Z,ZYX,28747,0.0001,-0.2169,-0.4496,0.01,-21.69,-44.96,100,small
2869,FUD.finance,FUD,0,30.58,? F,FUD,28343,0.0042,0.049,-0.0167,0.42,4.9,-1.67,100,small
2870,Terra SDT,SDT,0,1.42,? S,SDT,27937,0.0016,0.0011,0.0133,0.16,0.11,1.33,100,small
2871,Release Project,REL,0,0,? R,REL,25725,0.0026,-0.0529,-0.1097,0.26,-5.29,-10.97,100,small
2872,BitTiger,BTTR,0,0.49,? BT,BTTR,27413,0.0001,0.2569,0.0401,0.01,25.69,4.01,100,small
2873,BenePit Protocol,BNP,0,0,? B,BNP,27253,0,0.0825,0.008,0,8.25,0.8,100,small
2874,EtherBone,ETHBN,0,0,? ETH,ETHBN,27193,0.0001,-0.0202,0.0944,0.01,-2.02,9.44,100,small
2875,StellarPayGlobal,XLPG,0,0.54,? XL,XLPG,26916,0.0026,-0.1021,-0.1543,0.26,-10.21,-15.43,100,small
2876,FME,FME,0,0,? F,FME,26259,0.0001,0.0131,-0.0473,0.01,1.31,-4.73,100,small
2877,3X Long Altcoin Index Token,ALTBULL,0,37.36,? ALTBULL ,ALTBULL,25796,0.013,-0.066,-0.0403,1.3,-6.6,-4.03,100,small
2878,bZx Vesting Token,VBZRX,0,0.03,? VBZ,VBZRX,25914,-0.0076,0.1062,0.0874,-0.76,10.62,8.74,100,small
2879,Spockchain Network,SPOK,0,0,? SP,SPOK,25447,-0.0038,-0.0725,-0.1154,-0.38,-7.25,-11.54,100,small
2880,Galaxy Wallet,GC,0,0,? ,GC,25414,-0.013,-0.0199,-0.0006,-1.3,-1.99,-0.06,100,small
2881,extraDNA,XDNA,0,0,? XD,XDNA,25435,-0.0022,-0.0461,-0.1982,-0.22,-4.61,-19.82,100,small
2882,Hathor,HTR,0,0.1,? H,HTR,25273,0.0012,-0.0033,-0.178,0.12,-0.33,-17.8,100,small
2883,BigGame,BG,0,0.01,? ,BG,25164,0.0244,-0.068,-0.0232,2.44,-6.8,-2.32,100,small
2884,Cryptochrome,CHM,0,0.01,? C,CHM,24163,0.0027,-0.0297,-0.1022,0.27,-2.97,-10.22,100,small
2885,Trade.win,TWI,0,0.13,? T,TWI,23806,0.0288,0.1206,0,2.88,12.06,0,100,small
2886,Neeva Defi,NVA,0,100.46,? N,NVA,24685,0.0012,-0.0056,0.0464,0.12,-0.56,4.64,100,small
2887,BELIEVER,BLVR,0,1.38,? BL,BLVR,24561,-0.0251,0.0769,0.6968,-2.51,7.69,69.68,100,small
2888,LORI,LORI,0,0.16,? LO,LORI,24255,0.0014,0.0491,-0.2417,0.14,4.91,-24.17,100,small
2889,UTU Protocol,UTU,0,0.01,? U,UTU,24221,0.0188,-0.075,-0.3352,1.88,-7.5,-33.52,100,small
2890,GARD Governance Token,GGT,0,0,? G,GGT,23841,-0.0303,-0.0462,0,-3.03,-4.62,0,100,small
2891,Stream Protocol,STPL,0,0.02,? ST,STPL,24342,0.0027,0.0562,-0.0144,0.27,5.62,-1.44,100,small
2892,Cofinex Coin,CNX,0,0.03,? C,CNX,24207,-0.0038,-0.0119,-0.8144,-0.38,-1.19,-81.44,100,small
2893,Fridn,EFAR,0,0.22,? EF,EFAR,24136,-0.0136,0.0017,0.9335,-1.36,0.17,93.35,100,small
2894,Eight Hours,EHRT,0,0.01,? EH,EHRT,23072,0.0012,0.0501,-0.1438,0.12,5.01,-14.38,100,small
2895,DefiBox,BOX,0,3.53,? B,BOX,23041,-0.0007,0.1665,0.0574,-0.07,16.65,5.74,100,small
2896,Ludos Protocol,LUD,0,0,? L,LUD,22986,0.0098,0.0032,-0.0531,0.98,0.32,-5.31,100,small
2897,Globalvillage Ecosystem,GVE,0,0,? G,GVE,22790,0.0012,-0.069,-0.349,0.12,-6.9,-34.9,100,small
2898,Rubic,RBC,0,0.01,? R,RBC,22563,0.0042,0.0951,-0.0242,0.42,9.51,-2.42,100,small
2899,Ulgen Hash Power,UHP,0,0.04,? U,UHP,22072,-0.0013,0.0259,0.0437,-0.13,2.59,4.37,100,small
2900,LONG COIN,LONG,0,0,? LO,LONG,22174,0.0001,-0.0122,0,0.01,-1.22,0,100,small
2901,CXN Network,CXN,0,0,? C,CXN,22074,0.0042,-0.1616,-0.1819,0.42,-16.16,-18.19,100,small
2902,Gala,GALA,0,0,? GA,GALA,21907,0.0104,-0.1212,-0.1335,1.04,-12.12,-13.35,100,small
2903,NOIZ,NOIZ,0,0.03,? NO,NOIZ,18356,-0.1692,0.4344,0.0864,-16.92,43.44,8.64,100,small
2904,YFIA,YFIA,0,2.62,? YF,YFIA,22485,0.1733,1.6334,-0.7581,17.33,163.34,-75.81,100,small
2905,Markaccy,MKCY,0,0.02,? MK,MKCY,20840,0.0001,-0.0091,-0.0545,0.01,-0.91,-5.45,100,small
2906,Global Gaming,GMNG,0,0,? GM,GMNG,21168,-0.0271,-0.1264,-0.397,-2.71,-12.64,-39.7,100,small
2907,ReFork,EFK,0,0.01,? E,EFK,20984,0.0211,-0.0773,-0.1739,2.11,-7.73,-17.39,100,small
2908,CAPITAL X CELL,CXC,0,0.02,? C,CXC,20364,-0.0046,-0.1177,-0.4562,-0.46,-11.77,-45.62,100,small
2909,Yearn Land,YLAND,0,38.61,? YLA,YLAND,20215,0.0042,-0.0406,-0.198,0.42,-4.06,-19.8,100,small
2910,Fashion Coin,FSHN,0,0,? FS,FSHN,20125,0.0002,0.023,1.5856,0.02,2.3,158.56,100,small
2911,Gather,GTH,0,0.02,? G,GTH,19953,-0.0154,-0.1237,-0.1191,-1.54,-12.37,-11.91,100,small
2912,OWL Token (StealthSwap),OWL,0,0.18,? O,OWL,19855,0.0042,-0.1225,-0.1423,0.42,-12.25,-14.23,100,small
2913,Unicore,UNICORE,0,308.03,? UNICORE ,UNICORE,19710,0.0042,-0.0655,-0.0141,0.42,-6.55,-1.41,100,small
2914,United Bitcoin,UBTC,0,0.4,? ,UBTC,19584,0.0082,0.2019,0.1122,0.82,20.19,11.22,100,small
2915,Portal,PORTAL,0,0,? PORTAL *,PORTAL,19654,-0.0127,-0.0405,-0.0036,-1.27,-4.05,-0.36,100,small
2916,ThingsOperatingSystem,TOS,0,0,? T,TOS,19534,0.0012,0.004,0.0197,0.12,0.4,1.97,100,small
2917,DarkPay,D4RK,0,0.03,? D4,D4RK,19500,0.0012,-0.338,-0.3617,0.12,-33.8,-36.17,100,small
2918,Defi Shopping Stake,DSS,0,0.02,? D,DSS,18324,0.0277,0.2157,-0.973,2.77,21.57,-97.3,100,small
2919,MERCI,MERCI,0,0,? MER,MERCI,19499,0.0287,0.0342,0.0028,2.87,3.42,0.28,100,small
2920,COIL,COIL,0,0.9,? CO,COIL,19340,0.0042,-0.0099,-0.1658,0.42,-0.99,-16.58,100,small
2921,BitcoinX,BCX,0,0,?,BCX,19332,0.0062,-0.0167,-0.0731,0.62,-1.67,-7.31,100,small
2922,Bitcoin File,BIFI,0,0,? BI,BIFI,19405,0.003,0.0077,-0.1012,0.3,0.77,-10.12,100,small
2923,BUMO,BU,0,0,? ,BU,19033,0.0045,-0.1546,-0.088,0.45,-15.46,-8.8,100,small
2924,QOOBER,QOOB,0,0.19,? QO,QOOB,18742,0,0,0.0556,0,0,5.56,100,small
2925,Exchange Payment Coin,EXP,0,0,? E,EXP,18543,-0.0426,-0.0995,-0.5122,-4.26,-9.95,-51.22,100,small
2926,UBIX.Network,UBX,0,0,? U,UBX,18600,0.0086,0.0211,0,0.86,2.11,0,100,small
2927,3X Long BNB Token,BNBBULL,0,210.82,? BNBBULL ,BNBBULL,18377,0.0104,-0.0413,-0.0893,1.04,-4.13,-8.93,100,small
2928,Upper Dollar,USDU,0,1.01,? US,USDU,17956,0.003,0.0121,0.0171,0.3,1.21,1.71,100,small
2929,Golden Token,GOLD,0,0.01,? GO,GOLD,17516,0.0076,-0.1144,-0.0614,0.76,-11.44,-6.14,100,small
2930,Sergey Save Link,SSL,0,197.27,? S,SSL,16641,0.0042,-0.0819,-0.4838,0.42,-8.19,-48.38,100,small
2932,Web Coin Pay,WEC,0,2.76,? W,WEC,16183,-0.0061,-0.0028,-0.2075,-0.61,-0.28,-20.75,100,small
2933,Skillchain,SKI,0,0.02,? S,SKI,16319,0.001,-0.0068,0.0228,0.1,-0.68,2.28,100,small
2934,BitcoinRegular,BTRL,0,1.64,? BT,BTRL,16117,0.0065,0.6381,-0.226,0.65,63.81,-22.6,100,small
2935,MDsquare,TMED,0,0,? TM,TMED,16033,0,0.0006,-0.0149,0,0.06,-1.49,100,small
2936,REBIT,KEYT,0,0.05,? KE,KEYT,15796,-0.0021,-0.1158,-0.2294,-0.21,-11.58,-22.94,100,small
2937,Dracula Token,DRC,0,0.02,? D,DRC,15881,0.0042,-0.1249,-0.5331,0.42,-12.49,-53.31,100,small
2938,Imsmart,IMT,0,0.07,? I,IMT,15595,-0.0001,0.0008,-0.004,-0.01,0.08,-0.4,100,small
2939,vSportCoin,VSC,0,0,? V,VSC,15846,0.0026,0.0477,0.0289,0.26,4.77,2.89,100,small
2940,Ethereum Vault,ETHV,0,0.32,? ET,ETHV,15252,-0.0356,-0.0118,0.2855,-3.56,-1.18,28.55,100,small
2941,Crypto Cricket Club,3Cs,0,0.05,? 3,3Cs,15626,-0.0414,-0.1287,-0.1523,-4.14,-12.87,-15.23,100,small
2942,Yoink,YNK,0,0.01,? Y,YNK,15383,0.0042,-0.2356,0.0521,0.42,-23.56,5.21,100,small
2943,Hiblocks,HIBS,0,0,? HI,HIBS,15389,0.0399,-0.0071,-0.07,3.99,-0.71,-7,100,small
2944,Emrals,EMRALS,0,0.01,? EMRALS *,EMRALS,14758,0.0186,0.2237,0.3748,1.86,22.37,37.48,100,small
2945,LegalBlock,LBK,0,0,? L,LBK,15453,0.0022,-0.205,-0.3951,0.22,-20.5,-39.51,100,small
2946,TEAL,TEAT,0,0.64,? TE,TEAT,14958,0.0012,-0.0521,0,0.12,-5.21,0,100,small
2947,IOEX,IOEX,0,0.02,? IO,IOEX,14683,-0.0351,0.0305,-0.0521,-3.51,3.05,-5.21,100,small
2948,Chain Games,CHAIN,0,0.01,? CHA,CHAIN,12780,-0.0916,-0.0777,-0.0926,-9.16,-7.77,-9.26,100,small
2949,MEX,MEX,0,0,? M,MEX,14649,0.0081,-0.0524,-0.0033,0.81,-5.24,-0.33,100,small
2950,XSwap,XSP,0,0,? X,XSP,14598,0.0042,0.1346,0.1247,0.42,13.46,12.47,100,small
2951,Davies,DVS,0,0.07,? D,DVS,14441,0.0012,0.0018,-0.2569,0.12,0.18,-25.69,100,small
2952,DigiDinar Token,DDRT,0,2.18,? DD,DDRT,14391,-0.0004,0.4028,-0.1032,-0.04,40.28,-10.32,100,small
2953,Hyper Pay,HPY,0,0,? H,HPY,14552,0.0036,-0.0273,0.0637,0.36,-2.73,6.37,100,small
2954,GSENetwork,GSE,0,0,? G,GSE,14316,-0.0713,-0.0711,-0.0002,-7.13,-7.11,-0.02,100,small
2955,Enceladus Network,ENCX,0,0,? EN,ENCX,14279,0.0042,0.0145,0.087,0.42,1.45,8.7,100,small
2956,Smpl foundation,SMPL,0,110.91,? SM,SMPL,14398,0.0042,-0.1922,-0.3503,0.42,-19.22,-35.03,100,small
2957,UCROWDME,UCM,0,0,? U,UCM,14159,-0.0139,0.0453,-0.2351,-1.39,4.53,-23.51,100,small
2958,NewsToken,NEWOS,0,0,? NEW,NEWOS,14509,0.0026,-0.0096,0.0231,0.26,-0.96,2.31,100,small
2959,KittenFinance,KIF,0,44.63,? K,KIF,13731,0.0042,-0.032,0.3182,0.42,-3.2,31.82,100,small
2960,AladiEx,ALA,0,0.47,? A,ALA,13566,-0.0159,-0.0165,-0.2005,-1.59,-1.65,-20.05,100,small
2961,Bonk,BONK,0,0.11,? BO,BONK,13705,0.0042,-0.1046,-0.2365,0.42,-10.46,-23.65,100,small
2962,DragonVein,DVC,0,0.26,? D,DVC,13859,-0.0131,-0.0123,0.0107,-1.31,-1.23,1.07,100,small
2963,Blockchain Exchange Alliance,BXA,0,0,? B,BXA,13546,0.0001,0.1871,0.093,0.01,18.71,9.3,100,small
2964,GM Holding,GM,0,0.03,? ,GM,13418,-0.0907,0.0014,-0.0725,-9.07,0.14,-7.25,100,small
2965,3X Short TRX Token,TRXBEAR,0,0.15,? TRXBEAR ,TRXBEAR,13172,-0.0065,-0.0132,0.0004,-0.65,-1.32,0.04,100,small
2966,CHADS VC,CHADS,0,0.03,? CHA,CHADS,13115,0.0042,-0.0668,-0.1151,0.42,-6.68,-11.51,100,small
2967,Bincentive,BCNT,0,0.01,? BC,BCNT,12876,-0.0282,-0.0498,-0.068,-2.82,-4.98,-6.8,100,small
2968,Spice,SPICE,0,0,? SPI,SPICE,12988,-0.0143,-0.0445,-0.2542,-1.43,-4.45,-25.42,100,small
2969,TUNE TOKEN,TUNE,0,0,? TU,TUNE,12766,-0.0191,-0.0552,0.0147,-1.91,-5.52,1.47,100,small
2970,AVCCOIN,AVC,0,0.64,? A,AVC,12888,0.0012,-0.0089,-0.0298,0.12,-0.89,-2.98,100,small
2971,Hintchain,HINT,0,0,? HI,HINT,12720,0,-0.0079,-0.1877,0,-0.79,-18.77,100,small
2972,Digex,DIGEX,0,0,? DIG,DIGEX,12587,0.003,-0.1119,-0.0619,0.3,-11.19,-6.19,100,small
2973,Shardus,ULT,0,0.08,? U,ULT,12398,-0.14,-0.0505,-0.1969,-14,-5.05,-19.69,100,small
2974,Bitsonic,BSC,0,0.03,? B,BSC,12534,-0.0339,-0.0589,-0.1436,-3.39,-5.89,-14.36,100,small
2975,Twinkle,TKT,0,0,? T,TKT,12506,-0.199,-0.4325,-0.4846,-19.9,-43.25,-48.46,100,small
2976,sETH,SETH,0,441.56,? SE,SETH,12505,0.0042,-0.0499,-0.0265,0.42,-4.99,-2.65,100,small
2977,Bloody Token,BLOODY,0,0,? BLOODY *,BLOODY,12302,0.0042,-0.5495,-0.4282,0.42,-54.95,-42.82,100,small
2978,Farm Defi,PFARM,0,1083.13,? PFA,PFARM,12296,0.0028,-0.0846,-0.1348,0.28,-8.46,-13.48,100,small
2979,Jem,JEM,0,132.48,? J,JEM,12263,0.0042,-0.0113,-0.1644,0.42,-1.13,-16.44,100,small
2980,Dfinance,XFI,0,0.06,? X,XFI,12171,0.0042,-0.304,-0.2535,0.42,-30.4,-25.35,100,small
2981,Zero Utility Token,ZUT,0,121.59,? Z,ZUT,12167,0.0042,-0.3782,0.066,0.42,-37.82,6.6,100,small
2982,Freight Trust & Clearing Network,EDI,0,0,? E,EDI,12053,0.0024,-0.0863,0.0776,0.24,-8.63,7.76,100,small
2983,zzz.finance,ZZZ,0,65.84,? Z,ZZZ,12011,0.0042,0.0112,0.451,0.42,1.12,45.1,100,small
2984,KingMoney,KIM,0,1702.73,? K,KIM,12004,-0.3939,-0.4176,0.3438,-39.39,-41.76,34.38,100,small
2985,Bitalgo,ALG,0,2.02,? A,ALG,12056,0.0001,0.0104,-0.1856,0.01,1.04,-18.56,100,small
2986,MIKS COIN,MIKS,0,0,? MI,MIKS,11675,-0.0008,-0.0269,-0.1668,-0.08,-2.69,-16.68,100,small
2987,Tcbcoin,TCFX,0,7.37,? TC,TCFX,11553,0.0065,0.0427,0.0312,0.65,4.27,3.12,100,small
2988,OLPORTAL,OLCF,0,0,? OL,OLCF,11464,-0.001,0.0071,0,-0.1,0.71,0,100,small
2989,Medicalveda,MVEDA,0,0.07,? MVE,MVEDA,11443,-0.01,-0.0318,0,-1,-3.18,0,100,small
2990,Essek Tov,ETO,0,0.01,? E,ETO,9577,0.1759,-0.1453,0.798,17.59,-14.53,79.8,100,small
2991,3X Long Midcap Index Token,MIDBULL,0,550.5,? MIDBULL ,MIDBULL,11352,0.011,-0.0388,-0.0063,1.1,-3.88,-0.63,100,small
2992,BooBank,BOOB,0,3.39,? BO,BOOB,11248,0.0042,-0.0552,-0.2789,0.42,-5.52,-27.89,100,small
2993,The Universal Settlement Coin,TUSC,0,0,? TU,TUSC,11154,-0.0031,-0.0146,0,-0.31,-1.46,0,100,small
2994,Tepleton,TEP,0,0.01,? T,TEP,11056,-0.0086,-0.1436,-0.1671,-0.86,-14.36,-16.71,100,small
2995,Tavittcoin,TAVITT,0,0.1,? TAVITT *,TAVITT,11639,0.0419,0.1329,0.176,4.19,13.29,17.6,100,small
2996,PieDAO DEFI Small Cap,DEFI+S,0,1.74,? DEFI,DEFI+S,10892,0.0042,0.0192,0.0555,0.42,1.92,5.55,100,small
2997,Unistake,UNISTAKE,0,0.01,? UNISTAKE,UNISTAKE,10798,0.0042,-0.04,0.1135,0.42,-4,11.35,100,small
2998,Asian-African Capital Chain,ACC,0,0.1,? A,ACC,10868,-0.0029,-0.0275,-0.2245,-0.29,-2.75,-22.45,100,small
2999,EOSDOWN,EOSDOWN,0,11.54,? EOSDOWN ,EOSDOWN,10646,0.0001,0.0503,0.057,0.01,5.03,5.7,100,small
3000,BMToken,BMT,0,11.64,? B,BMT,10749,0.0026,-0.0273,0,0.26,-2.73,0,100,small
3001,Dice,DICE,0,0,? DI,DICE,10563,0.0172,0.0001,0.0555,1.72,0.01,5.55,100,small
3002,iOWN Token,iOWN,0,0.01,? iO,iOWN,10503,0.0019,0.1926,-0.0942,0.19,19.26,-9.42,100,small
3003,Acuity Token,ACU,0,0.01,? A,ACU,10202,-0.0017,-0.0022,0.0123,-0.17,-0.22,1.23,100,small
3004,ARCS,ARX,0,0.31,? A,ARX,10379,0.002,0.01,-0.0052,0.2,1,-0.52,100,small
3005,DEONEX COIN,DON,0,5.5,? D,DON,10741,0.0026,0.0875,-0.029,0.26,8.75,-2.9,100,small
3006,eosBLACK,BLACK,0,0,? BLA,BLACK,10480,0.0276,0.0008,-0.1086,2.76,0.08,-10.86,100,small
3007,Robonomics Web Services,RWS,0,26291.16,? R,RWS,10259,0.0042,-0.1755,-0.2936,0.42,-17.55,-29.36,100,small
3008,CasinoLand,CLN,0,0,? C,CLN,10405,0.1703,0.1004,0.41,17.03,10.04,41,100,small
3009,Lua Token,LUA,0,0.03,? L,LUA,9864,0.0006,-0.0635,-0.0418,0.06,-6.35,-4.18,100,small
3010,AICON,AICO,0,0.14,? AI,AICO,9785,0,-0.0213,0.0563,0,-2.13,5.63,100,small
3011,GOT Token,GOT,0,1.48,? G,GOT,9758,0.0012,-0.0064,0.032,0.12,-0.64,3.2,100,small
3012,ASYAGRO,ASY,0,0.07,? A,ASY,9829,-0.0048,0.003,0.0363,-0.48,0.3,3.63,100,small
3013,Shroom.Finance,SHROOM,0,0.05,? SHROOM *,SHROOM,10778,-0.0571,-0.0852,-0.0136,-5.71,-8.52,-1.36,100,small
3014,dXIOT,DXIOT,0,2.06,? DXI,DXIOT,9558,0.0042,0.0411,-0.1994,0.42,4.11,-19.94,100,small
3015,Multicoin,MTCN,0,0.02,? MT,MTCN,9343,-0.0105,-0.0331,-0.2363,-1.05,-3.31,-23.63,100,small
3016,Gric Coin,GC,0,0.01,? ,GC,9378,0.0002,-0.0098,0.0761,0.02,-0.98,7.61,100,small
3017,Dollars,USDX,0,0.56,? US,USDX,9325,0.0042,-0.0466,-0.3198,0.42,-4.66,-31.98,100,small
3018,DSYS,DSYS,0,0,? DS,DSYS,7406,0.2418,0.6748,2.955,24.18,67.48,295.5,100,small
3019,01coin,ZOC,0,0.01,? Z,ZOC,8982,-0.0333,-0.062,-0.019,-3.33,-6.2,-1.9,100,small
3020,Electric Vehicle Zone,EVZ,0,0.02,? E,EVZ,9113,0,0.0887,0.0009,0,8.87,0.09,100,small
3021,Waifu Token,WAIF,0,0,? WA,WAIF,9084,0.0042,-0.1031,0.0167,0.42,-10.31,1.67,100,small
3022,Gomics,GOM,0,0.1,? G,GOM,9064,0.0477,-0.2537,-0.2964,4.77,-25.37,-29.64,100,small
3023,Coin Artist,COIN,0,0.69,? CO,COIN,9038,0.0018,-0.0385,-0.1029,0.18,-3.85,-10.29,100,small
3024,"YFIKING,FINANCE",YFIKING,0,0.13,? YFIKING ,YFIKING,9559,-0.0449,-0.3237,-0.3461,-4.49,-32.37,-34.61,100,small
3025,ETF Dao,TFD,0,0.02,? T,TFD,$?,0.0001,0.0004,-0.2611,0.01,0.04,-26.11,100,small
3026,Consentium,CSM,0,0.01,? C,CSM,8763,0.0039,0.0234,0.0367,0.39,2.34,3.67,100,small
3027,Epic,EPIC,0,1.38,? EP,EPIC,8755,0.0001,-0.3099,0.0611,0.01,-30.99,6.11,100,small
3028,MTI Finance,MTI,0,7.52,? M,MTI,8660,0.0042,-0.0375,0,0.42,-3.75,0,100,small
3029,LOA Protocol,LOA,0,0.02,? L,LOA,8570,-0.0142,0.1211,-0.0637,-1.42,12.11,-6.37,100,small
3030,Ethereum Message Search,EMS,0,1.69,? E,EMS,8536,0.0026,-0.0296,-0.0187,0.26,-2.96,-1.87,100,small
3031,LEVELG,LEVELG,0,0.09,? LEVELG *,LEVELG,8421,-0.0038,-0.0013,-0.0061,-0.38,-0.13,-0.61,100,small
3032,FANZY,FX1,0,0,? FX1,FX1,8251,0.0429,0.0303,-0.7524,4.29,3.03,-75.24,100,small
3033,3X Short TomoChain Token,TOMOBEAR,0,0,? TOMOBEAR,TOMOBEAR,8286,-0.0097,-0.0486,-0.0235,-0.97,-4.86,-2.35,100,small
3034,DigiDinar,DDR,0,2.75,? D,DDR,8247,0.0063,0.0787,1.0638,0.63,7.87,106.38,100,small
3035,bXIOT,BXIOT,0,1.13,? BXI,BXIOT,8257,0.0042,0.076,-0.2164,0.42,7.6,-21.64,100,small
3036,Bitgrin,XBG,0,0,? X,XBG,7868,-0.1231,0.2923,0.9671,-12.31,29.23,96.71,100,small
3037,DeFiat,DFT,0,1.32,? D,DFT,8071,0.0042,-0.0898,-0.0475,0.42,-8.98,-4.75,100,small
3038,LivenPay,LVN,0,0,? L,LVN,8020,-0.0041,-0.0987,-0.1225,-0.41,-9.87,-12.25,100,small
3039,xscoin,XSC,0,0.25,? X,XSC,7969,-0.0316,-0.205,-0.2965,-3.16,-20.5,-29.65,100,small
3040,SERGS,SERGS,0,0.25,? SER,SERGS,7855,0.0042,-0.0112,-0.5502,0.42,-1.12,-55.02,100,small
3041,TideBit Token,TBT,0,0.09,? T,TBT,7660,0,0.0007,0.004,0,0.07,0.4,100,small
3042,OpenAlexa Protocol,OAP,0,0.7,? O,OAP,7752,0.0038,-0.0412,0.0612,0.38,-4.12,6.12,100,small
3043,Bitsten Token,BST,0,0,? B,BST,7717,0.033,0.0697,-0.0306,3.3,6.97,-3.06,100,small
3044,RAKSUR,RAS,0,0,? R,RAS,7585,-0.0009,-0.0797,0.6701,-0.09,-7.97,67.01,100,small
3045,Samurai,SAM,0,6.07,? S,SAM,7480,0.0042,-0.0927,-0.052,0.42,-9.27,-5.2,100,small
3046,Thorium,TORM,0,0.02,? TO,TORM,7378,0,-0.1395,-0.4337,0,-13.95,-43.37,100,small
3047,Yearn Secure,YSEC,0,0.48,? YS,YSEC,7339,0.0042,0.0057,-0.0106,0.42,0.57,-1.06,100,small
3048,FLAMA,FMA,0,0.01,? F,FMA,7221,0.0016,-0.0606,-0.0835,0.16,-6.06,-8.35,100,small
3049,Xplosive Ethereum,XETH,0,0.72,? XE,XETH,7196,0.0042,-0.0735,-0.4162,0.42,-7.35,-41.62,100,small
3050,yfBeta,YFBETA,0,8.82,? YFBETA *,YFBETA,7068,0.0042,-0.0579,-0.6363,0.42,-5.79,-63.63,100,small
3051,snglsDAO,SGT,0,0,? S,SGT,6610,0.0112,0.025,0.0604,1.12,2.5,6.04,100,small
3052,1Million Token,1MT,0,0.12,? 1,1MT,7340,-0.1335,-0.0935,-0.1853,-13.35,-9.35,-18.53,100,small
3053,KVANT,KVNT,0,0.19,? KV,KVNT,7068,-0.0248,-0.0338,-0.0392,-2.48,-3.38,-3.92,100,small
3054,3X Short Cosmos Token,ATOMBEAR,0,1.8,? ATOMBEAR,ATOMBEAR,6983,-0.0112,0.0377,-0.1462,-1.12,3.77,-14.62,100,small
3055,AurusGOLD,AWG,0,61.29,? A,AWG,6672,-0.0056,0.0007,-0.0231,-0.56,0.07,-2.31,100,small
3056,Trendering,TRND,0,3.64,? TR,TRND,6725,0.0042,-0.205,-0.2489,0.42,-20.5,-24.89,100,small
3057,QuiverX,QRX,0,0,? Q,QRX,6704,0.0042,0.0023,-0.1378,0.42,0.23,-13.78,100,small
3058,Hyve,HYVE,0,0.02,? HY,HYVE,6653,0.0001,0.0216,0.2275,0.01,2.16,22.75,100,small
3059,Seigniorage Shares,SHARE,0,0,? SHA,SHARE,6638,0.0042,-0.2313,-0.8109,0.42,-23.13,-81.09,100,small
3060,VeraOne,VRO,0,61.34,? V,VRO,6620,0,0.0172,-0.0355,0,1.72,-3.55,100,small
3061,APEcoin,APE,0,0.22,? A,APE,6530,0.0042,0.018,-0.0597,0.42,1.8,-5.97,100,small
3062,DUO Network Token,DUO,0,0,? D,DUO,6397,0.0136,0.0193,0.0451,1.36,1.93,4.51,100,small
3063,HEIDI,HDI,0,2.91,? H,HDI,6112,0.146,0.0609,-0.0985,14.6,6.09,-9.85,100,small
3064,Pixie Coin,PXC,0,0,? P,PXC,6394,0.0026,0.2445,-0.0055,0.26,24.45,-0.55,100,small
3065,PalletOne,PTN,0,0,? P,PTN,6309,0.0057,-0.0398,0.0589,0.57,-3.98,5.89,100,small
3066,King Swap,$KING,0,0.02,? $KI,$KING,6341,0.0042,0.5939,0.1889,0.42,59.39,18.89,100,small
3067,Wrapped Conceal,WCCX,0,0.47,? WC,WCCX,6315,0.0042,-0.3477,-0.7573,0.42,-34.77,-75.73,100,small
3068,Phoneum,PHT,0,0,? P,PHT,6245,0.1887,0.1583,0,18.87,15.83,0,100,small
3069,ENTONE,ENTONE,0,0.08,? ENTONE *,ENTONE,6143,-0.0025,-0.0224,-0.1179,-0.25,-2.24,-11.79,100,small
3070,Bali Coin,BALI,0,0.01,? BA,BALI,6565,0.0012,-0.2618,-0.2056,0.12,-26.18,-20.56,100,small
